visitor_id,event_id,institution_id,date,event_type
VIS_02595,EV_0107,INST_008,2026-01-10,Мастер-класс
VIS_03961,EV_0107,INST_008,2026-01-10,Мастер-класс
VIS_04271,EV_0107,INST_008,2026-01-10,Мастер-класс
VIS_00301,EV_0107,INST_008,2026-01-10,Мастер-класс
VIS_03610,EV_0107,INST_008,2026-01-10,Мастер-класс
VIS_00800,EV_0107,INST_008,2026-01-10,Мастер-класс
VIS_02304,EV_0107,INST_008,2026-01-10,Мастер-класс
VIS_04896,EV_0107,INST_008,2026-01-10,Мастер-класс
VIS_01370,EV_0107,INST_008,2026-01-10,Мастер-класс
VIS_00134,EV_0107,INST_008,2026-01-10,Мастер-класс
VIS_00387,EV_0107,INST_008,2026-01-10,Мастер-класс
VIS_04261,EV_0107,INST_008,2026-01-10,Мастер-класс
VIS_02145,EV_0107,INST_008,2026-01-10,Мастер-класс
VIS_02066,EV_0107,INST_008,2026-01-10,Мастер-класс
VIS_00675,EV_0107,INST_008,2026-01-10,Мастер-класс
VIS_03432,EV_0107,INST_008,2026-01-10,Мастер-класс
VIS_00895,EV_0107,INST_008,2026-01-10,Мастер-класс
VIS_03194,EV_0107,INST_008,2026-01-10,Мастер-класс
VIS_02796,EV_0107,INST_008,2026-01-10,Мастер-класс
VIS_01011,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04873,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04270,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_03671,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_00448,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_01223,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04800,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_03454,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_03578,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_02764,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_00606,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_02188,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_01774,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_02360,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_01865,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_02883,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_03126,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_02790,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_02492,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_02291,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04659,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_02230,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04256,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_00792,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_02098,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_03122,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04511,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_02416,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04616,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04115,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_03407,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_00060,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_02885,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_02539,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_01858,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_01152,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_01848,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_00285,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_00866,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_01172,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_02507,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_01368,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04911,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_00502,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_01955,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04426,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04317,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_03254,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04637,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04893,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04425,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_01166,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_03996,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04339,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04979,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_00880,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_01559,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04019,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_00996,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04954,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_01693,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_01470,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_02589,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04932,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04140,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_03992,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04814,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_00557,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04386,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04878,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_01242,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_00827,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04163,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04943,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_02033,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_02313,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04057,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04727,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_00733,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_03661,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_02333,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_03812,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_00454,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_04400,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_03219,EV_0108,INST_009,2026-01-10,Творческая встреча
VIS_00211,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00805,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03371,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03569,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03951,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_04059,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00115,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03945,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_02788,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03850,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_02702,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_02079,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_01269,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00111,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_02974,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_04145,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_04785,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03615,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00184,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_02786,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03492,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00054,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_01138,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_01685,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03004,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_04995,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00832,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00177,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00297,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_04076,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_02465,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00491,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00020,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_04512,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_02184,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03934,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00165,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_01738,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03701,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_04383,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00532,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00520,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_01155,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00506,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_01130,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_01100,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03960,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_04410,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00328,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00536,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_01773,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00318,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_01621,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_02876,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_02366,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03838,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_04204,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03488,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03610,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_01546,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_04359,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_01420,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_02124,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_01213,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_01069,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00124,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00387,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03236,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03560,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03087,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00876,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_02703,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_02294,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_02565,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00839,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03979,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_01695,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_01060,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_02875,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03700,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03020,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00477,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_01902,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03897,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00770,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_04178,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03137,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_02848,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03472,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00442,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_02094,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00656,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00526,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00580,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_04740,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_01547,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_04530,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_02617,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_01543,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03377,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03389,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_02371,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_04526,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03627,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_05000,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_02411,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03493,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_02553,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_04808,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03465,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00232,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_04259,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_01745,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_01954,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03967,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_01716,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_04851,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_00684,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_01101,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_04613,EV_0118,INST_010,2026-01-10,Творческая встреча
VIS_03930,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_00907,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_03031,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_03662,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_00418,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_02330,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_02699,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_04932,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_03079,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_02378,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_01838,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_01548,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_04405,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_00791,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_04978,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_02012,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_02328,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_01677,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_01277,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_00291,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_00106,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_00990,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_00605,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_02925,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_02324,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_00694,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_00579,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_01173,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_01270,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_01688,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_02939,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_03076,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_01606,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_01670,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_03075,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_03935,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_03444,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_01147,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_04280,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_02343,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_01543,EV_0124,INST_011,2026-01-10,Мастер-класс
VIS_04334,EV_0138,INST_012,2026-01-10,Мастер-класс
VIS_04818,EV_0138,INST_012,2026-01-10,Мастер-класс
VIS_04096,EV_0138,INST_012,2026-01-10,Мастер-класс
VIS_00296,EV_0138,INST_012,2026-01-10,Мастер-класс
VIS_01096,EV_0138,INST_012,2026-01-10,Мастер-класс
