visitor_id,age,age_group,favorite_event_type,visit_count_2026,feedback_count_2026,avg_rating,engagement_score,data_source
VIS_00400,50,mature,Лекция,7,0,0.0,49.0,synthetic
VIS_00401,49,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_00402,43,adult,Мастер-класс,6,1,4.0,67.0,synthetic
VIS_00403,55,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_00404,45,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_00405,21,young,Концерт,1,0,0.0,7.0,synthetic
VIS_00406,37,adult,Лекция,8,0,0.0,56.0,synthetic
VIS_00407,56,mature,Выставка,1,1,5.0,37.0,synthetic
VIS_00408,24,young,Лекция,1,1,4.0,32.0,synthetic
VIS_00409,43,adult,Лекция,8,0,0.0,56.0,synthetic
VIS_00410,35,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_00411,49,mature,Выставка,2,1,4.0,39.0,synthetic
VIS_00412,50,mature,Мастер-класс,1,1,5.0,37.0,synthetic
VIS_00413,51,mature,Творческая встреча,2,1,5.0,44.0,synthetic
VIS_00414,43,adult,Лекция,10,2,4.0,100.0,synthetic
VIS_00415,53,mature,Лекция,4,0,0.0,28.0,synthetic
VIS_00416,39,adult,Концерт,1,0,0.0,7.0,synthetic
VIS_00417,60,senior,Выставка,1,0,0.0,7.0,synthetic
VIS_00418,43,adult,Концерт,6,0,0.0,42.0,synthetic
VIS_00419,47,mature,Творческая встреча,4,0,0.0,28.0,synthetic
VIS_00420,51,mature,Лекция,5,1,3.0,55.0,synthetic
VIS_00421,54,mature,Творческая встреча,1,1,4.0,32.0,synthetic
VIS_00422,46,mature,Лекция,6,1,3.0,62.0,synthetic
VIS_00423,17,school,Мастер-класс,1,1,3.0,27.0,synthetic
VIS_00424,60,senior,Лекция,5,0,0.0,35.0,synthetic
VIS_00425,58,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_00426,19,young,Концерт,3,1,5.0,51.0,synthetic
VIS_00427,30,adult,Творческая встреча,4,1,4.0,53.0,synthetic
VIS_00428,56,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_00429,13,school,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_00430,17,school,Выставка,1,0,0.0,7.0,synthetic
VIS_00431,35,adult,Лекция,4,2,4.0,58.0,synthetic
VIS_00432,27,young,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_00433,37,adult,Выставка,5,2,4.5,67.5,synthetic
VIS_00434,47,mature,Творческая встреча,4,0,0.0,28.0,synthetic
VIS_00435,53,mature,Выставка,2,0,0.0,14.0,synthetic
VIS_00436,48,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_00437,45,mature,Выставка,2,0,0.0,14.0,synthetic
VIS_00438,39,adult,Лекция,4,0,0.0,28.0,synthetic
VIS_00439,33,adult,Лекция,4,0,0.0,28.0,synthetic
VIS_00440,35,adult,Концерт,2,0,0.0,14.0,synthetic
VIS_00441,37,adult,Лекция,11,1,4.0,100.0,synthetic
VIS_00442,37,adult,Выставка,3,0,0.0,21.0,synthetic
VIS_00443,33,adult,Лекция,7,0,0.0,49.0,synthetic
VIS_00444,60,senior,Выставка,1,0,0.0,7.0,synthetic
VIS_00445,33,adult,Лекция,8,1,4.0,81.0,synthetic
VIS_00446,48,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_00447,42,adult,Выставка,1,0,0.0,7.0,synthetic
VIS_00448,39,adult,Лекция,6,2,4.5,74.5,synthetic
VIS_00449,64,senior,Выставка,3,0,0.0,21.0,synthetic
VIS_00450,25,young,Лекция,8,0,0.0,56.0,synthetic
VIS_00451,25,young,Лекция,4,1,4.0,53.0,synthetic
VIS_00452,44,adult,Творческая встреча,3,1,4.0,46.0,synthetic
VIS_00453,48,mature,Лекция,4,0,0.0,28.0,synthetic
VIS_00454,31,adult,Творческая встреча,4,1,4.0,53.0,synthetic
VIS_00455,47,mature,Выставка,2,0,0.0,14.0,synthetic
VIS_00456,18,young,Лекция,1,0,0.0,7.0,synthetic
VIS_00457,43,adult,Творческая встреча,7,1,4.0,74.0,synthetic
VIS_00458,40,adult,Выставка,1,0,0.0,7.0,synthetic
VIS_00459,33,adult,Мастер-класс,1,1,3.0,27.0,synthetic
VIS_00460,45,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_00461,33,adult,Творческая встреча,4,0,0.0,28.0,synthetic
VIS_00462,53,mature,Лекция,3,0,0.0,21.0,synthetic
VIS_00463,34,adult,Концерт,6,1,3.0,62.0,synthetic
VIS_00464,43,adult,Выставка,1,0,0.0,7.0,synthetic
VIS_00465,51,mature,Мастер-класс,7,1,3.0,69.0,synthetic
VIS_00466,33,adult,Лекция,10,2,3.5,97.5,synthetic
VIS_00467,23,young,Мастер-класс,5,2,4.0,65.0,synthetic
VIS_00468,42,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_00469,57,mature,Концерт,3,0,0.0,21.0,synthetic
VIS_00470,19,young,Лекция,3,2,2.5,43.5,synthetic
VIS_00471,51,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_00472,65,senior,Выставка,1,0,0.0,7.0,synthetic
VIS_00473,60,senior,Творческая встреча,1,1,5.0,37.0,synthetic
VIS_00474,38,adult,Лекция,6,0,0.0,42.0,synthetic
VIS_00475,45,mature,Выставка,3,0,0.0,21.0,synthetic
VIS_00476,39,adult,Лекция,2,0,0.0,14.0,synthetic
VIS_00477,37,adult,Лекция,5,1,2.0,50.0,synthetic
VIS_00478,52,mature,Лекция,2,1,5.0,44.0,synthetic
VIS_00479,56,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_00480,50,mature,Лекция,3,0,0.0,21.0,synthetic
VIS_00481,35,adult,Лекция,4,0,0.0,28.0,synthetic
VIS_00482,20,young,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_00483,15,school,Выставка,1,0,0.0,7.0,synthetic
VIS_00484,25,young,Лекция,3,0,0.0,21.0,synthetic
VIS_00485,34,adult,Концерт,3,0,0.0,21.0,synthetic
VIS_00486,56,mature,Лекция,6,0,0.0,42.0,synthetic
VIS_00487,54,mature,Лекция,3,0,0.0,21.0,synthetic
VIS_00488,24,young,Мастер-класс,1,1,4.0,32.0,synthetic
VIS_00489,37,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_00490,52,mature,Концерт,3,0,0.0,21.0,synthetic
VIS_00491,29,young,Лекция,3,1,5.0,51.0,synthetic
VIS_00492,10,school,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_00493,58,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_00494,45,mature,Творческая встреча,5,0,0.0,35.0,synthetic
VIS_00495,34,adult,Выставка,1,1,4.0,32.0,synthetic
VIS_00496,50,mature,Выставка,10,2,4.5,100.0,synthetic
VIS_00497,48,mature,Творческая встреча,3,0,0.0,21.0,synthetic
VIS_00498,42,adult,Лекция,2,1,3.0,34.0,synthetic
VIS_00499,37,adult,Выставка,2,2,4.0,44.0,synthetic
VIS_00500,25,young,Лекция,4,2,4.0,58.0,synthetic
VIS_00501,32,adult,Лекция,6,0,0.0,42.0,synthetic
VIS_00502,30,adult,Мастер-класс,2,0,0.0,14.0,synthetic
VIS_00503,23,young,Творческая встреча,3,0,0.0,21.0,synthetic
VIS_00504,56,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_00505,25,young,Выставка,1,0,0.0,7.0,synthetic
VIS_00506,25,young,Лекция,4,1,4.0,53.0,synthetic
VIS_00507,25,young,Лекция,1,0,0.0,7.0,synthetic
VIS_00508,39,adult,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_00509,43,adult,Выставка,1,0,0.0,7.0,synthetic
VIS_00510,53,mature,Лекция,6,2,3.0,67.0,synthetic
VIS_00511,36,adult,Концерт,1,0,0.0,7.0,synthetic
VIS_00512,47,mature,Мастер-класс,4,0,0.0,28.0,synthetic
VIS_00513,26,young,Лекция,1,0,0.0,7.0,synthetic
VIS_00514,54,mature,Мастер-класс,2,0,0.0,14.0,synthetic
VIS_00515,33,adult,Лекция,1,1,3.0,27.0,synthetic
VIS_00516,48,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_00517,30,adult,Концерт,2,0,0.0,14.0,synthetic
VIS_00518,15,school,Выставка,1,0,0.0,7.0,synthetic
VIS_00519,21,young,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_00520,47,mature,Концерт,5,1,5.0,65.0,synthetic
VIS_00521,33,adult,Мастер-класс,10,3,3.33,100.0,synthetic
VIS_00522,30,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_00523,54,mature,Лекция,2,1,1.0,24.0,synthetic
VIS_00524,46,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_00525,46,mature,Мастер-класс,2,1,5.0,44.0,synthetic
VIS_00526,36,adult,Творческая встреча,1,1,5.0,37.0,synthetic
VIS_00527,19,young,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_00528,28,young,Выставка,7,2,4.5,81.5,synthetic
VIS_00529,28,young,Мастер-класс,7,2,4.5,81.5,synthetic
VIS_00530,24,young,Лекция,2,0,0.0,14.0,synthetic
VIS_00531,22,young,Лекция,5,2,4.0,65.0,synthetic
VIS_00532,44,adult,Мастер-класс,5,1,4.0,60.0,synthetic
VIS_00533,34,adult,Концерт,8,1,5.0,86.0,synthetic
VIS_00534,48,mature,Концерт,4,0,0.0,28.0,synthetic
VIS_00535,49,mature,Выставка,1,0,0.0,7.0,synthetic
VIS_00536,36,adult,Лекция,3,1,5.0,51.0,synthetic
VIS_00537,48,mature,Лекция,1,1,5.0,37.0,synthetic
VIS_00538,35,adult,Творческая встреча,6,2,4.5,74.5,synthetic
VIS_00539,46,mature,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_00540,46,mature,Творческая встреча,6,1,3.0,62.0,synthetic
VIS_00541,42,adult,Мастер-класс,5,0,0.0,35.0,synthetic
VIS_00542,52,mature,Лекция,4,0,0.0,28.0,synthetic
VIS_00543,25,young,Концерт,4,0,0.0,28.0,synthetic
VIS_00544,39,adult,Выставка,2,2,5.0,49.0,synthetic
VIS_00545,41,adult,Выставка,7,1,4.0,74.0,synthetic
VIS_00546,24,young,Лекция,5,0,0.0,35.0,synthetic
VIS_00547,46,mature,Выставка,1,0,0.0,7.0,synthetic
VIS_00548,35,adult,Лекция,6,1,5.0,72.0,synthetic
VIS_00549,25,young,Лекция,4,0,0.0,28.0,synthetic
VIS_00550,36,adult,Лекция,1,1,5.0,37.0,synthetic
VIS_00551,37,adult,Лекция,3,1,5.0,51.0,synthetic
VIS_00552,32,adult,Лекция,8,1,2.0,71.0,synthetic
VIS_00553,49,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_00554,35,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_00555,49,mature,Лекция,4,0,0.0,28.0,synthetic
VIS_00556,53,mature,Выставка,2,1,3.0,34.0,synthetic
VIS_00557,41,adult,Лекция,11,1,5.0,100.0,synthetic
VIS_00558,28,young,Мастер-класс,7,2,3.5,76.5,synthetic
VIS_00559,24,young,Лекция,1,0,0.0,7.0,synthetic
VIS_00560,48,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_00561,55,mature,Творческая встреча,4,0,0.0,28.0,synthetic
VIS_00562,36,adult,Выставка,2,0,0.0,14.0,synthetic
VIS_00563,19,young,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_00564,49,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_00565,27,young,Концерт,4,1,2.0,43.0,synthetic
VIS_00566,40,adult,Лекция,3,0,0.0,21.0,synthetic
VIS_00567,36,adult,Мастер-класс,4,0,0.0,28.0,synthetic
VIS_00568,48,mature,Мастер-класс,5,2,4.5,67.5,synthetic
VIS_00569,39,adult,Лекция,4,1,5.0,58.0,synthetic
VIS_00570,55,mature,Концерт,1,0,0.0,7.0,synthetic
VIS_00571,44,adult,Выставка,2,0,0.0,14.0,synthetic
VIS_00572,23,young,Мастер-класс,7,0,0.0,49.0,synthetic
VIS_00573,44,adult,Концерт,2,0,0.0,14.0,synthetic
VIS_00574,57,mature,Выставка,1,0,0.0,7.0,synthetic
VIS_00575,30,adult,Творческая встреча,1,1,2.0,22.0,synthetic
VIS_00576,44,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_00577,39,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_00578,20,young,Творческая встреча,3,0,0.0,21.0,synthetic
VIS_00579,26,young,Творческая встреча,5,1,5.0,65.0,synthetic
VIS_00580,34,adult,Творческая встреча,4,0,0.0,28.0,synthetic
VIS_00581,52,mature,Выставка,3,0,0.0,21.0,synthetic
VIS_00582,20,young,Лекция,1,0,0.0,7.0,synthetic
VIS_00583,34,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_00584,56,mature,Концерт,1,0,0.0,7.0,synthetic
VIS_00585,22,young,Концерт,2,0,0.0,14.0,synthetic
VIS_00586,12,school,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_00587,48,mature,Лекция,4,1,4.0,53.0,synthetic
VIS_00588,47,mature,Творческая встреча,7,0,0.0,49.0,synthetic
VIS_00589,39,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_00590,21,young,Выставка,1,0,0.0,7.0,synthetic
VIS_00591,55,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_00592,28,young,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_00593,20,young,Лекция,3,0,0.0,21.0,synthetic
VIS_00594,43,adult,Выставка,5,0,0.0,35.0,synthetic
VIS_00595,65,senior,Лекция,1,0,0.0,7.0,synthetic
VIS_00596,43,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_00597,64,senior,Выставка,1,0,0.0,7.0,synthetic
VIS_00598,35,adult,Выставка,5,0,0.0,35.0,synthetic
VIS_00599,54,mature,Выставка,1,0,0.0,7.0,synthetic
VIS_00600,40,adult,Лекция,3,1,2.0,36.0,synthetic
VIS_00601,32,adult,Лекция,7,3,4.0,84.0,synthetic
VIS_00602,34,adult,Концерт,2,0,0.0,14.0,synthetic
VIS_00603,50,mature,Лекция,4,1,4.0,53.0,synthetic
VIS_00604,59,mature,Выставка,1,0,0.0,7.0,synthetic
VIS_00605,48,mature,Мастер-класс,1,1,1.0,17.0,synthetic
VIS_00606,33,adult,Концерт,3,1,5.0,51.0,synthetic
VIS_00607,33,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_00608,11,school,Мастер-класс,1,1,4.0,32.0,synthetic
VIS_00609,47,mature,Лекция,2,0,0.0,14.0,synthetic
VIS_00610,41,adult,Творческая встреча,2,0,0.0,14.0,synthetic
VIS_00611,33,adult,Лекция,4,1,3.0,48.0,synthetic
VIS_00612,46,mature,Лекция,6,3,3.0,72.0,synthetic
VIS_00613,35,adult,Лекция,2,0,0.0,14.0,synthetic
VIS_00614,40,adult,Концерт,3,1,5.0,51.0,synthetic
VIS_00615,26,young,Выставка,2,2,5.0,49.0,synthetic
VIS_00616,25,young,Лекция,2,2,3.5,41.5,synthetic
VIS_00617,38,adult,Творческая встреча,5,0,0.0,35.0,synthetic
VIS_00618,47,mature,Лекция,1,1,3.0,27.0,synthetic
VIS_00619,57,mature,Лекция,2,1,4.0,39.0,synthetic
VIS_00620,41,adult,Лекция,9,1,5.0,93.0,synthetic
VIS_00621,19,young,Выставка,1,1,2.0,22.0,synthetic
VIS_00622,39,adult,Творческая встреча,7,0,0.0,49.0,synthetic
VIS_00623,33,adult,Мастер-класс,7,1,2.0,64.0,synthetic
VIS_00624,46,mature,Лекция,2,0,0.0,14.0,synthetic
VIS_00625,56,mature,Лекция,2,0,0.0,14.0,synthetic
VIS_00626,44,adult,Концерт,3,0,0.0,21.0,synthetic
VIS_00627,26,young,Лекция,3,2,3.5,48.5,synthetic
VIS_00628,33,adult,Лекция,1,1,2.0,22.0,synthetic
VIS_00629,43,adult,Лекция,8,0,0.0,56.0,synthetic
VIS_00630,38,adult,Лекция,9,1,1.0,73.0,synthetic
VIS_00631,42,adult,Лекция,5,0,0.0,35.0,synthetic
VIS_00632,57,mature,Концерт,1,0,0.0,7.0,synthetic
VIS_00633,22,young,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_00634,37,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_00635,65,senior,Лекция,1,0,0.0,7.0,synthetic
VIS_00636,43,adult,Лекция,3,2,4.5,53.5,synthetic
VIS_00637,56,mature,Творческая встреча,1,1,5.0,37.0,synthetic
VIS_00638,33,adult,Концерт,6,2,3.5,69.5,synthetic
VIS_00639,36,adult,Концерт,2,0,0.0,14.0,synthetic
VIS_00640,27,young,Творческая встреча,5,2,3.5,62.5,synthetic
VIS_00641,36,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_00642,50,mature,Выставка,1,0,0.0,7.0,synthetic
VIS_00643,34,adult,Мастер-класс,2,0,0.0,14.0,synthetic
VIS_00644,40,adult,Лекция,6,1,4.0,67.0,synthetic
VIS_00645,43,adult,Концерт,1,0,0.0,7.0,synthetic
VIS_00646,69,senior,Выставка,1,0,0.0,7.0,synthetic
VIS_00647,46,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_00648,33,adult,Творческая встреча,3,1,5.0,51.0,synthetic
VIS_00649,38,adult,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_00650,25,young,Лекция,6,1,4.0,67.0,synthetic
VIS_00651,41,adult,Мастер-класс,2,0,0.0,14.0,synthetic
VIS_00652,59,mature,Творческая встреча,2,0,0.0,14.0,synthetic
VIS_00653,25,young,Лекция,4,0,0.0,28.0,synthetic
VIS_00654,40,adult,Лекция,5,0,0.0,35.0,synthetic
VIS_00655,27,young,Концерт,3,0,0.0,21.0,synthetic
VIS_00656,32,adult,Мастер-класс,7,3,3.33,80.6,synthetic
VIS_00657,30,adult,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_00658,55,mature,Лекция,2,0,0.0,14.0,synthetic
VIS_00659,68,senior,Выставка,1,1,5.0,37.0,synthetic
VIS_00660,27,young,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_00661,56,mature,Выставка,3,1,5.0,51.0,synthetic
VIS_00662,47,mature,Творческая встреча,5,2,5.0,70.0,synthetic
VIS_00663,47,mature,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_00664,55,mature,Концерт,2,0,0.0,14.0,synthetic
VIS_00665,23,young,Лекция,10,2,4.0,100.0,synthetic
VIS_00666,22,young,Творческая встреча,5,1,5.0,65.0,synthetic
VIS_00667,34,adult,Мастер-класс,3,0,0.0,21.0,synthetic
VIS_00668,41,adult,Выставка,2,1,3.0,34.0,synthetic
VIS_00669,65,senior,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_00670,54,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_00671,33,adult,Лекция,2,1,5.0,44.0,synthetic
VIS_00672,41,adult,Выставка,2,0,0.0,14.0,synthetic
VIS_00673,50,mature,Творческая встреча,1,1,4.0,32.0,synthetic
VIS_00674,45,mature,Мастер-класс,2,1,4.0,39.0,synthetic
VIS_00675,47,mature,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_00676,49,mature,Творческая встреча,3,1,5.0,51.0,synthetic
VIS_00677,45,mature,Лекция,10,2,5.0,100.0,synthetic
VIS_00678,19,young,Концерт,1,0,0.0,7.0,synthetic
VIS_00679,56,mature,Лекция,4,1,4.0,53.0,synthetic
VIS_00680,39,adult,Творческая встреча,8,0,0.0,56.0,synthetic
VIS_00681,59,mature,Творческая встреча,5,0,0.0,35.0,synthetic
VIS_00682,18,young,Лекция,1,0,0.0,7.0,synthetic
VIS_00683,25,young,Лекция,2,2,4.5,46.5,synthetic
VIS_00684,36,adult,Мастер-класс,6,0,0.0,42.0,synthetic
VIS_00685,54,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_00686,48,mature,Мастер-класс,6,1,4.0,67.0,synthetic
VIS_00687,38,adult,Лекция,10,1,3.0,90.0,synthetic
VIS_00688,57,mature,Выставка,1,0,0.0,7.0,synthetic
VIS_00689,32,adult,Выставка,5,1,4.0,60.0,synthetic
VIS_00690,28,young,Мастер-класс,2,1,5.0,44.0,synthetic
VIS_00691,40,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_00692,57,mature,Концерт,1,0,0.0,7.0,synthetic
VIS_00693,16,school,Лекция,3,1,5.0,51.0,synthetic
VIS_00694,50,mature,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_00695,38,adult,Концерт,1,0,0.0,7.0,synthetic
VIS_00696,25,young,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_00697,33,adult,Лекция,5,0,0.0,35.0,synthetic
VIS_00698,25,young,Лекция,1,0,0.0,7.0,synthetic
VIS_00699,62,senior,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_00700,45,mature,Мастер-класс,5,1,4.0,60.0,synthetic
VIS_00701,58,mature,Лекция,4,1,5.0,58.0,synthetic
VIS_00702,59,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_00703,24,young,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_00704,53,mature,Лекция,5,0,0.0,35.0,synthetic
VIS_00705,43,adult,Мастер-класс,7,2,4.5,81.5,synthetic
VIS_00706,26,young,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_00707,59,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_00708,16,school,Лекция,1,1,5.0,37.0,synthetic
VIS_00709,45,mature,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_00710,40,adult,Лекция,2,0,0.0,14.0,synthetic
VIS_00711,35,adult,Выставка,1,0,0.0,7.0,synthetic
VIS_00712,41,adult,Мастер-класс,4,0,0.0,28.0,synthetic
VIS_00713,44,adult,Мастер-класс,5,0,0.0,35.0,synthetic
VIS_00714,42,adult,Творческая встреча,7,2,4.5,81.5,synthetic
VIS_00715,44,adult,Выставка,2,0,0.0,14.0,synthetic
VIS_00716,51,mature,Творческая встреча,1,1,4.0,32.0,synthetic
VIS_00717,38,adult,Лекция,12,3,4.33,100.0,synthetic
VIS_00718,33,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_00719,30,adult,Мастер-класс,2,0,0.0,14.0,synthetic
VIS_00720,25,young,Концерт,3,0,0.0,21.0,synthetic
VIS_00721,32,adult,Лекция,6,0,0.0,42.0,synthetic
VIS_00722,28,young,Мастер-класс,1,1,5.0,37.0,synthetic
